Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:43:09,120,16
2024-06-13 22:43:09,120,16
2024-06-13 22:43:09,121,16
2024-06-13 22:43:09,122,16
2024-06-13 22:43:09,122,16
2024-06-13 22:43:09,123,16
2024-06-13 22:43:09,124,16
2024-06-13 22:43:09,124,16
2024-06-13 22:43:09,125,16
2024-06-13 22:43:09,126,16
2024-06-13 22:43:09,126,16
2024-06-13 22:43:09,127,16
2024-06-13 22:43:09,128,16
2024-06-13 22:43:09,128,16
2024-06-13 22:43:09,129,16
2024-06-13 22:43:09,130,16
2024-06-13 22:43:10,130,16
2024-06-13 22:43:10,131,15
2024-06-13 22:43:10,131,16
2024-06-13 22:43:10,132,15
2024-06-13 22:43:10,132,14
2024-06-13 22:43:10,133,16
2024-06-13 22:43:10,133,15
2024-06-13 22:43:10,134,14
2024-06-13 22:43:10,134,14
2024-06-13 22:43:10,135,15
2024-06-13 22:43:10,135,14
2024-06-13 22:43:10,136,14
2024-06-13 22:43:10,136,14
2024-06-13 22:43:10,136,14
2024-06-13 22:43:10,137,14
2024-06-13 22:43:10,137,14
2024-06-13 22:43:10,125,13
2024-06-13 22:43:10,125,9
2024-06-13 22:43:10,125,13
2024-06-13 22:43:10,125,7
2024-06-13 22:43:10,125,7
2024-06-13 22:43:10,125,12
2024-06-13 22:43:10,125,6
2024-06-13 22:43:11,126,4
2024-06-13 22:43:11,127,5
2024-06-13 22:43:11,128,21
2024-06-13 22:43:11,129,23
2024-06-13 22:43:11,130,14
2024-06-13 22:43:11,131,23
2024-06-13 22:43:11,132,3
2024-06-13 22:43:11,133,3
2024-06-13 22:43:11,134,3
2024-06-13 22:43:11,135,3
2024-06-13 22:43:11,136,3
2024-06-13 22:43:11,137,3
2024-06-13 22:43:11,138,3
2024-06-13 22:43:11,139,3
2024-06-13 22:43:11,139,3
2024-06-13 22:43:11,139,3
2024-06-13 22:43:11,138,3
2024-06-13 22:43:11,138,3
2024-06-13 22:43:11,138,3
2024-06-13 22:43:11,138,3
2024-06-13 22:43:11,137,3
2024-06-13 22:43:11,137,3
2024-06-13 22:43:11,137,3
2024-06-13 22:43:12,136,3
2024-06-13 22:43:12,136,3
2024-06-13 22:43:12,136,3
2024-06-13 22:43:12,135,3
2024-06-13 22:43:12,135,3
2024-06-13 22:43:12,134,3
2024-06-13 22:43:12,134,3
2024-06-13 22:43:12,133,3
2024-06-13 22:43:12,133,24
2024-06-13 22:43:12,132,3
2024-06-13 22:43:12,132,3
2024-06-13 22:43:12,131,3
2024-06-13 22:43:12,131,3
2024-06-13 22:43:12,130,3
2024-06-13 22:43:12,129,3
2024-06-13 22:43:12,129,3
2024-06-13 22:43:12,128,3
2024-06-13 22:43:12,128,3
2024-06-13 22:43:12,127,21
2024-06-13 22:43:12,126,24
2024-06-13 22:43:12,125,7
2024-06-13 22:43:12,125,9
2024-06-13 22:43:12,124,23
2024-06-13 22:43:13,124,23
2024-06-13 22:43:13,123,23
2024-06-13 22:43:13,123,6
2024-06-13 22:43:13,123,6
2024-06-13 22:43:13,122,24
2024-06-13 22:43:13,121,22
2024-06-13 22:43:13,120,4
2024-06-13 22:43:13,119,5
2024-06-13 22:43:13,118,3
2024-06-13 22:43:13,118,6
2024-06-13 22:43:13,117,5
2024-06-13 22:43:13,117,6
2024-06-13 22:43:13,117,6
2024-06-13 22:43:13,116,14
2024-06-13 22:43:13,116,7
2024-06-13 22:43:13,116,7
2024-06-13 22:43:13,116,8
2024-06-13 22:43:13,116,9
2024-06-13 22:43:13,116,12
2024-06-13 22:43:13,116,13
2024-06-13 22:43:13,116,11
2024-06-13 22:43:13,116,13
2024-06-13 22:43:13,115,14
2024-06-13 22:43:14,115,13
2024-06-13 22:43:14,114,14
2024-06-13 22:43:14,113,14
2024-06-13 22:43:14,112,14
2024-06-13 22:43:14,111,17
2024-06-13 22:43:14,110,16
2024-06-13 22:43:14,109,16
2024-06-13 22:43:14,108,15
2024-06-13 22:43:14,107,16
2024-06-13 22:43:14,106,16
2024-06-13 22:43:14,105,16
2024-06-13 22:43:14,104,16
2024-06-13 22:43:14,103,15
2024-06-13 22:43:14,102,16
2024-06-13 22:43:14,102,16
2024-06-13 22:43:14,102,16
2024-06-13 22:43:14,101,16
2024-06-13 22:43:14,101,16
2024-06-13 22:43:14,101,16
2024-06-13 22:43:14,101,16
2024-06-13 22:43:14,100,16
2024-06-13 22:43:14,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,15
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,100,16
2024-06-13 22:43:15,101,16
2024-06-13 22:43:15,101,16
2024-06-13 22:43:15,101,15
2024-06-13 22:43:15,101,16
2024-06-13 22:43:15,102,16
2024-06-13 22:43:15,102,16
2024-06-13 22:43:16,102,16
2024-06-13 22:43:16,103,15
2024-06-13 22:43:16,103,16
2024-06-13 22:43:16,104,16
2024-06-13 22:43:16,104,16
2024-06-13 22:43:16,104,15
2024-06-13 22:43:16,105,16
2024-06-13 22:43:16,105,16
2024-06-13 22:43:16,106,16
2024-06-13 22:43:16,106,16
2024-06-13 22:43:16,107,16
2024-06-13 22:43:16,108,16
2024-06-13 22:43:16,108,16
2024-06-13 22:43:16,109,16
2024-06-13 22:43:16,109,16
2024-06-13 22:43:16,110,16
2024-06-13 22:43:16,111,16
2024-06-13 22:43:16,111,16
2024-06-13 22:43:16,112,15
2024-06-13 22:43:16,112,16
2024-06-13 22:43:16,113,16
2024-06-13 22:43:16,114,16
2024-06-13 22:43:17,114,15
2024-06-13 22:43:17,115,16
2024-06-13 22:43:17,116,16
2024-06-13 22:43:17,117,16
2024-06-13 22:43:17,117,16
2024-06-13 22:43:17,118,16
2024-06-13 22:43:17,119,16
2024-06-13 22:43:17,119,16
2024-06-13 22:43:17,120,16
2024-06-13 22:43:17,121,16
2024-06-13 22:43:17,121,16
2024-06-13 22:43:17,122,16
2024-06-13 22:43:17,123,16
2024-06-13 22:43:17,124,15
2024-06-13 22:43:17,124,16
2024-06-13 22:43:17,125,16
2024-06-13 22:43:17,126,16
2024-06-13 22:43:17,126,15
2024-06-13 22:43:17,127,16
2024-06-13 22:43:17,128,16
2024-06-13 22:43:17,128,16
2024-06-13 22:43:17,129,16
2024-06-13 22:43:17,129,16
2024-06-13 22:43:18,130,16
2024-06-13 22:43:18,131,16
2024-06-13 22:43:18,131,16
2024-06-13 22:43:18,132,16
2024-06-13 22:43:18,132,16
2024-06-13 22:43:18,133,15
2024-06-13 22:43:18,133,14
2024-06-13 22:43:18,134,14
2024-06-13 22:43:18,134,14
2024-06-13 22:43:18,135,16
2024-06-13 22:43:18,135,14
2024-06-13 22:43:18,136,14
2024-06-13 22:43:18,136,14
2024-06-13 22:43:18,136,15
2024-06-13 22:43:18,125,13
2024-06-13 22:43:18,126,15
2024-06-13 22:43:18,127,14
2024-06-13 22:43:18,128,14
2024-06-13 22:43:18,125,10
2024-06-13 22:43:18,125,9
2024-06-13 22:43:18,125,9
2024-06-13 22:43:18,125,8
2024-06-13 22:43:19,125,6
2024-06-13 22:43:19,125,8
2024-06-13 22:43:19,126,20
2024-06-13 22:43:19,125,6
2024-06-13 22:43:19,125,6
2024-06-13 22:43:19,126,5
2024-06-13 22:43:19,127,5
2024-06-13 22:43:19,128,4
2024-06-13 22:43:19,129,4
2024-06-13 22:43:19,130,4
2024-06-13 22:43:19,125,6
2024-06-13 22:43:19,126,23
2024-06-13 22:43:19,127,5
2024-06-13 22:43:19,128,23
2024-06-13 22:43:19,129,24
2024-06-13 22:43:19,125,8
2024-06-13 22:43:19,126,23
2024-06-13 22:43:19,127,3
2024-06-13 22:43:19,128,3
2024-06-13 22:43:19,125,8
2024-06-13 22:43:19,126,23
2024-06-13 22:43:19,125,6
2024-06-13 22:43:19,125,7
2024-06-13 22:43:20,125,7
2024-06-13 22:43:20,126,23
2024-06-13 22:43:20,127,4
2024-06-13 22:43:20,128,5
2024-06-13 22:43:20,129,5
2024-06-13 22:43:20,130,4
2024-06-13 22:43:20,131,4
2024-06-13 22:43:20,125,7
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,126,5
2024-06-13 22:43:20,127,5
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,126,5
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,126,4
2024-06-13 22:43:20,125,8
2024-06-13 22:43:20,125,7
2024-06-13 22:43:20,125,6
2024-06-13 22:43:20,126,14
2024-06-13 22:43:20,125,9
2024-06-13 22:43:21,125,7
2024-06-13 22:43:21,125,9
2024-06-13 22:43:21,125,12
2024-06-13 22:43:21,125,12
2024-06-13 22:43:21,125,12
2024-06-13 22:43:21,125,7
2024-06-13 22:43:21,125,7
2024-06-13 22:43:21,125,9
2024-06-13 22:43:21,124,15
2024-06-13 22:43:21,123,14
2024-06-13 22:43:21,123,13
2024-06-13 22:43:21,122,14
2024-06-13 22:43:21,121,20
2024-06-13 22:43:21,121,9
2024-06-13 22:43:21,121,7
2024-06-13 22:43:21,121,9
2024-06-13 22:43:21,120,14
2024-06-13 22:43:21,120,7
2024-06-13 22:43:21,120,6
2024-06-13 22:43:21,120,8
2024-06-13 22:43:21,120,8
2024-06-13 22:43:21,120,9
2024-06-13 22:43:21,120,7
2024-06-13 22:43:22,120,9
2024-06-13 22:43:22,120,12
2024-06-13 22:43:22,119,18
2024-06-13 22:43:22,118,14
2024-06-13 22:43:22,118,11
2024-06-13 22:43:22,118,12
2024-06-13 22:43:22,117,14
2024-06-13 22:43:22,117,12
2024-06-13 22:43:22,116,14
2024-06-13 22:43:22,115,14
2024-06-13 22:43:22,114,14
2024-06-13 22:43:22,113,22
2024-06-13 22:43:22,112,16
2024-06-13 22:43:22,111,16
2024-06-13 22:43:22,110,16
2024-06-13 22:43:22,109,16
2024-06-13 22:43:22,108,16
2024-06-13 22:43:22,107,16
2024-06-13 22:43:22,106,16
2024-06-13 22:43:22,105,16
2024-06-13 22:43:22,104,16
2024-06-13 22:43:22,103,16
2024-06-13 22:43:22,102,16
2024-06-13 22:43:23,101,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,15
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,100,16
2024-06-13 22:43:23,101,16
2024-06-13 22:43:23,101,15
2024-06-13 22:43:23,101,16
2024-06-13 22:43:23,101,16
2024-06-13 22:43:23,102,16
2024-06-13 22:43:23,102,16
2024-06-13 22:43:24,102,15
2024-06-13 22:43:24,103,16
2024-06-13 22:43:24,103,16
2024-06-13 22:43:24,104,16
2024-06-13 22:43:24,104,16
2024-06-13 22:43:24,105,16
2024-06-13 22:43:24,105,16
2024-06-13 22:43:24,105,16
2024-06-13 22:43:24,106,16
2024-06-13 22:43:24,107,15
2024-06-13 22:43:24,107,16
2024-06-13 22:43:24,108,16
2024-06-13 22:43:24,108,16
2024-06-13 22:43:24,109,15
2024-06-13 22:43:24,109,16
2024-06-13 22:43:24,110,16
2024-06-13 22:43:24,111,16
2024-06-13 22:43:24,111,16
2024-06-13 22:43:24,112,16
2024-06-13 22:43:24,113,16
2024-06-13 22:43:24,113,16
2024-06-13 22:43:24,114,16
2024-06-13 22:43:25,115,16
2024-06-13 22:43:25,115,16
2024-06-13 22:43:25,116,16
2024-06-13 22:43:25,117,16
2024-06-13 22:43:25,117,15
2024-06-13 22:43:25,118,16
2024-06-13 22:43:25,119,16
2024-06-13 22:43:25,119,16
2024-06-13 22:43:25,120,15
2024-06-13 22:43:25,121,16
2024-06-13 22:43:25,122,16
2024-06-13 22:43:25,122,16
2024-06-13 22:43:25,123,16
2024-06-13 22:43:25,124,16
2024-06-13 22:43:25,124,16
2024-06-13 22:43:25,125,16
2024-06-13 22:43:25,126,16
2024-06-13 22:43:25,126,16
2024-06-13 22:43:25,127,16
2024-06-13 22:43:25,128,16
2024-06-13 22:43:25,128,16
2024-06-13 22:43:25,129,15
2024-06-13 22:43:25,129,16
2024-06-13 22:43:26,130,16
2024-06-13 22:43:26,131,17
2024-06-13 22:43:26,131,16
2024-06-13 22:43:26,132,16
2024-06-13 22:43:26,132,14
2024-06-13 22:43:26,133,16
2024-06-13 22:43:26,133,15
2024-06-13 22:43:26,134,14
2024-06-13 22:43:26,134,14
2024-06-13 22:43:26,135,14
2024-06-13 22:43:26,135,14
2024-06-13 22:43:26,125,13
2024-06-13 22:43:26,126,15
2024-06-13 22:43:26,127,14
