Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:00,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:01,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:02,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
2024-06-13 22:44:03,125,12
