Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:46:59,137,14
2024-06-13 22:46:59,137,15
2024-06-13 22:46:59,137,19
2024-06-13 22:46:59,138,15
2024-06-13 22:46:59,138,14
2024-06-13 22:46:59,125,12
2024-06-13 22:46:59,125,12
2024-06-13 22:46:59,126,16
2024-06-13 22:46:59,125,7
2024-06-13 22:46:59,125,7
2024-06-13 22:47:00,125,6
2024-06-13 22:47:00,126,5
2024-06-13 22:47:00,125,7
2024-06-13 22:47:00,125,7
2024-06-13 22:47:00,126,3
2024-06-13 22:47:00,127,4
2024-06-13 22:47:00,128,24
2024-06-13 22:47:00,129,19
2024-06-13 22:47:00,130,23
2024-06-13 22:47:00,131,22
2024-06-13 22:47:00,132,23
2024-06-13 22:47:00,133,19
2024-06-13 22:47:00,125,8
2024-06-13 22:47:00,126,23
2024-06-13 22:47:00,127,3
2024-06-13 22:47:00,128,3
2024-06-13 22:47:00,125,7
2024-06-13 22:47:00,126,23
2024-06-13 22:47:00,127,23
2024-06-13 22:47:00,128,23
2024-06-13 22:47:00,129,20
2024-06-13 22:47:00,125,6
2024-06-13 22:47:00,125,7
2024-06-13 22:47:01,125,7
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,126,23
2024-06-13 22:47:01,127,3
2024-06-13 22:47:01,128,5
2024-06-13 22:47:01,129,4
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,126,4
2024-06-13 22:47:01,127,5
2024-06-13 22:47:01,128,3
2024-06-13 22:47:01,129,3
2024-06-13 22:47:01,130,5
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,126,4
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,126,4
2024-06-13 22:47:01,126,5
2024-06-13 22:47:01,126,4
2024-06-13 22:47:01,125,6
2024-06-13 22:47:01,124,5
2024-06-13 22:47:01,124,4
2024-06-13 22:47:02,124,6
2024-06-13 22:47:02,123,5
2024-06-13 22:47:02,123,7
2024-06-13 22:47:02,123,7
2024-06-13 22:47:02,122,14
2024-06-13 22:47:02,122,10
2024-06-13 22:47:02,121,19
2024-06-13 22:47:02,121,10
2024-06-13 22:47:02,121,7
2024-06-13 22:47:02,121,8
2024-06-13 22:47:02,121,8
2024-06-13 22:47:02,121,12
2024-06-13 22:47:02,121,10
2024-06-13 22:47:02,121,13
2024-06-13 22:47:02,121,10
2024-06-13 22:47:02,120,14
2024-06-13 22:47:02,119,14
2024-06-13 22:47:02,119,13
2024-06-13 22:47:02,118,15
2024-06-13 22:47:02,117,15
2024-06-13 22:47:02,116,14
2024-06-13 22:47:02,115,14
2024-06-13 22:47:02,114,16
2024-06-13 22:47:03,113,16
2024-06-13 22:47:03,112,16
2024-06-13 22:47:03,111,15
2024-06-13 22:47:03,110,16
2024-06-13 22:47:03,109,16
2024-06-13 22:47:03,108,16
2024-06-13 22:47:03,107,16
2024-06-13 22:47:03,106,16
2024-06-13 22:47:03,105,16
2024-06-13 22:47:03,104,16
2024-06-13 22:47:03,103,16
2024-06-13 22:47:03,103,15
2024-06-13 22:47:03,102,16
2024-06-13 22:47:03,102,16
2024-06-13 22:47:03,102,16
2024-06-13 22:47:03,101,16
2024-06-13 22:47:03,101,16
2024-06-13 22:47:03,101,16
2024-06-13 22:47:03,101,16
2024-06-13 22:47:03,100,16
2024-06-13 22:47:03,100,16
2024-06-13 22:47:03,100,15
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,15
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,100,15
2024-06-13 22:47:04,100,16
2024-06-13 22:47:04,101,16
2024-06-13 22:47:04,101,16
2024-06-13 22:47:04,101,16
2024-06-13 22:47:04,101,16
2024-06-13 22:47:04,102,16
2024-06-13 22:47:04,102,16
2024-06-13 22:47:04,102,16
2024-06-13 22:47:05,103,16
2024-06-13 22:47:05,103,16
2024-06-13 22:47:05,104,16
2024-06-13 22:47:05,104,16
2024-06-13 22:47:05,105,15
2024-06-13 22:47:05,105,16
2024-06-13 22:47:05,105,16
2024-06-13 22:47:05,106,16
2024-06-13 22:47:05,106,16
2024-06-13 22:47:05,107,16
2024-06-13 22:47:05,108,16
2024-06-13 22:47:05,108,16
2024-06-13 22:47:05,109,16
2024-06-13 22:47:05,109,16
2024-06-13 22:47:05,110,16
2024-06-13 22:47:05,111,16
2024-06-13 22:47:05,111,16
2024-06-13 22:47:05,112,16
2024-06-13 22:47:05,113,16
2024-06-13 22:47:05,113,16
2024-06-13 22:47:05,114,16
2024-06-13 22:47:05,115,15
2024-06-13 22:47:05,115,16
2024-06-13 22:47:06,116,16
2024-06-13 22:47:06,117,16
2024-06-13 22:47:06,117,16
2024-06-13 22:47:06,118,16
2024-06-13 22:47:06,119,16
2024-06-13 22:47:06,119,16
2024-06-13 22:47:06,120,16
2024-06-13 22:47:06,121,16
2024-06-13 22:47:06,122,16
2024-06-13 22:47:06,122,16
2024-06-13 22:47:06,123,16
2024-06-13 22:47:06,124,16
2024-06-13 22:47:06,124,16
2024-06-13 22:47:06,125,16
2024-06-13 22:47:06,126,16
2024-06-13 22:47:06,126,15
2024-06-13 22:47:06,127,16
2024-06-13 22:47:06,128,16
2024-06-13 22:47:06,128,16
2024-06-13 22:47:06,129,16
2024-06-13 22:47:06,129,16
2024-06-13 22:47:06,130,16
2024-06-13 22:47:07,131,16
2024-06-13 22:47:07,131,16
2024-06-13 22:47:07,132,16
2024-06-13 22:47:07,132,17
2024-06-13 22:47:07,133,16
2024-06-13 22:47:07,133,16
2024-06-13 22:47:07,134,16
2024-06-13 22:47:07,134,14
2024-06-13 22:47:07,135,16
2024-06-13 22:47:07,135,14
2024-06-13 22:47:07,136,14
2024-06-13 22:47:07,136,14
2024-06-13 22:47:07,136,14
2024-06-13 22:47:07,125,13
2024-06-13 22:47:07,126,14
2024-06-13 22:47:07,127,14
2024-06-13 22:47:07,128,14
2024-06-13 22:47:07,129,14
2024-06-13 22:47:07,125,13
2024-06-13 22:47:07,125,12
2024-06-13 22:47:07,125,12
2024-06-13 22:47:07,126,20
2024-06-13 22:47:08,127,15
2024-06-13 22:47:08,125,9
2024-06-13 22:47:08,126,15
2024-06-13 22:47:08,125,8
2024-06-13 22:47:08,125,7
2024-06-13 22:47:08,125,8
2024-06-13 22:47:08,125,7
2024-06-13 22:47:08,125,10
2024-06-13 22:47:08,125,10
2024-06-13 22:47:08,125,11
2024-06-13 22:47:08,126,20
2024-06-13 22:47:08,125,12
2024-06-13 22:47:08,126,23
2024-06-13 22:47:08,125,12
2024-06-13 22:47:08,125,10
2024-06-13 22:47:08,125,12
2024-06-13 22:47:08,125,13
2024-06-13 22:47:08,126,15
2024-06-13 22:47:08,127,14
2024-06-13 22:47:08,125,13
2024-06-13 22:47:08,126,14
2024-06-13 22:47:08,127,19
2024-06-13 22:47:08,128,15
2024-06-13 22:47:09,125,13
2024-06-13 22:47:09,126,14
2024-06-13 22:47:09,127,14
2024-06-13 22:47:09,128,16
2024-06-13 22:47:09,129,15
2024-06-13 22:47:09,130,15
2024-06-13 22:47:09,131,16
2024-06-13 22:47:09,132,16
2024-06-13 22:47:09,132,16
2024-06-13 22:47:09,132,18
2024-06-13 22:47:09,131,14
2024-06-13 22:47:09,131,16
2024-06-13 22:47:09,130,14
2024-06-13 22:47:09,129,15
2024-06-13 22:47:09,129,14
2024-06-13 22:47:09,128,15
2024-06-13 22:47:09,128,14
2024-06-13 22:47:09,125,13
2024-06-13 22:47:09,126,14
2024-06-13 22:47:09,126,14
2024-06-13 22:47:09,125,13
2024-06-13 22:47:09,124,19
2024-06-13 22:47:10,124,13
2024-06-13 22:47:10,123,14
2024-06-13 22:47:10,122,15
2024-06-13 22:47:10,121,14
2024-06-13 22:47:10,121,13
2024-06-13 22:47:10,120,14
2024-06-13 22:47:10,119,15
2024-06-13 22:47:10,119,15
2024-06-13 22:47:10,118,16
2024-06-13 22:47:10,117,14
2024-06-13 22:47:10,117,14
2024-06-13 22:47:10,116,16
2024-06-13 22:47:10,115,16
2024-06-13 22:47:10,114,16
2024-06-13 22:47:10,114,16
2024-06-13 22:47:10,113,16
2024-06-13 22:47:10,112,16
2024-06-13 22:47:10,112,16
2024-06-13 22:47:10,111,16
2024-06-13 22:47:10,111,16
2024-06-13 22:47:10,110,16
2024-06-13 22:47:10,109,15
2024-06-13 22:47:11,109,16
2024-06-13 22:47:11,108,16
2024-06-13 22:47:11,108,16
2024-06-13 22:47:11,107,15
2024-06-13 22:47:11,106,16
2024-06-13 22:47:11,106,16
2024-06-13 22:47:11,105,16
2024-06-13 22:47:11,105,16
2024-06-13 22:47:11,104,16
2024-06-13 22:47:11,104,16
2024-06-13 22:47:11,104,16
2024-06-13 22:47:11,103,16
2024-06-13 22:47:11,103,16
2024-06-13 22:47:11,102,16
2024-06-13 22:47:11,102,16
2024-06-13 22:47:11,102,16
2024-06-13 22:47:11,101,15
2024-06-13 22:47:11,101,16
2024-06-13 22:47:11,101,16
2024-06-13 22:47:11,101,16
2024-06-13 22:47:11,100,15
2024-06-13 22:47:11,100,16
2024-06-13 22:47:11,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,15
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,16
2024-06-13 22:47:12,100,15
2024-06-13 22:47:12,101,16
2024-06-13 22:47:12,101,16
2024-06-13 22:47:12,101,16
2024-06-13 22:47:12,101,16
2024-06-13 22:47:12,102,16
2024-06-13 22:47:12,102,16
2024-06-13 22:47:12,102,16
2024-06-13 22:47:13,103,16
2024-06-13 22:47:13,103,16
2024-06-13 22:47:13,104,16
2024-06-13 22:47:13,104,16
2024-06-13 22:47:13,104,16
2024-06-13 22:47:13,105,15
2024-06-13 22:47:13,105,16
2024-06-13 22:47:13,106,16
2024-06-13 22:47:13,106,16
2024-06-13 22:47:13,107,15
2024-06-13 22:47:13,108,16
2024-06-13 22:47:13,108,16
2024-06-13 22:47:13,109,16
2024-06-13 22:47:13,109,16
2024-06-13 22:47:13,110,16
2024-06-13 22:47:13,111,16
2024-06-13 22:47:13,111,16
2024-06-13 22:47:13,112,16
2024-06-13 22:47:13,112,16
2024-06-13 22:47:13,113,16
2024-06-13 22:47:13,114,16
2024-06-13 22:47:13,114,16
2024-06-13 22:47:14,115,15
2024-06-13 22:47:14,116,16
2024-06-13 22:47:14,117,16
2024-06-13 22:47:14,117,16
2024-06-13 22:47:14,118,15
2024-06-13 22:47:14,119,16
2024-06-13 22:47:14,119,16
2024-06-13 22:47:14,120,16
2024-06-13 22:47:14,121,16
2024-06-13 22:47:14,121,16
2024-06-13 22:47:14,122,16
2024-06-13 22:47:14,123,16
2024-06-13 22:47:14,124,16
2024-06-13 22:47:14,124,16
2024-06-13 22:47:14,125,16
2024-06-13 22:47:14,126,16
2024-06-13 22:47:14,126,16
2024-06-13 22:47:14,127,16
2024-06-13 22:47:14,128,16
2024-06-13 22:47:14,128,16
2024-06-13 22:47:14,129,16
2024-06-13 22:47:14,129,15
2024-06-13 22:47:14,130,16
2024-06-13 22:47:15,131,16
2024-06-13 22:47:15,131,16
2024-06-13 22:47:15,132,16
2024-06-13 22:47:15,132,16
2024-06-13 22:47:15,133,16
2024-06-13 22:47:15,133,16
2024-06-13 22:47:15,134,16
2024-06-13 22:47:15,134,16
2024-06-13 22:47:15,135,14
2024-06-13 22:47:15,135,16
2024-06-13 22:47:15,136,14
2024-06-13 22:47:15,136,15
2024-06-13 22:47:15,136,14
2024-06-13 22:47:15,137,14
2024-06-13 22:47:15,137,15
2024-06-13 22:47:15,125,13
2024-06-13 22:47:15,126,15
2024-06-13 22:47:15,127,14
2024-06-13 22:47:15,125,11
2024-06-13 22:47:15,125,12
2024-06-13 22:47:15,125,9
2024-06-13 22:47:15,125,11
2024-06-13 22:47:16,125,7
2024-06-13 22:47:16,125,6
2024-06-13 22:47:16,126,14
2024-06-13 22:47:16,125,8
2024-06-13 22:47:16,125,6
2024-06-13 22:47:16,126,4
2024-06-13 22:47:16,127,3
2024-06-13 22:47:16,125,6
2024-06-13 22:47:16,126,22
2024-06-13 22:47:16,125,6
2024-06-13 22:47:16,126,23
2024-06-13 22:47:16,127,21
2024-06-13 22:47:16,128,3
2024-06-13 22:47:16,129,22
2024-06-13 22:47:16,130,23
2024-06-13 22:47:16,131,23
2024-06-13 22:47:16,132,23
2024-06-13 22:47:16,133,3
2024-06-13 22:47:16,134,3
2024-06-13 22:47:16,135,3
2024-06-13 22:47:16,136,3
2024-06-13 22:47:16,137,3
2024-06-13 22:47:16,137,3
2024-06-13 22:47:17,136,3
2024-06-13 22:47:17,136,3
2024-06-13 22:47:17,135,3
2024-06-13 22:47:17,135,3
2024-06-13 22:47:17,135,3
2024-06-13 22:47:17,134,3
2024-06-13 22:47:17,134,3
2024-06-13 22:47:17,133,3
2024-06-13 22:47:17,133,3
2024-06-13 22:47:17,132,3
2024-06-13 22:47:17,132,3
2024-06-13 22:47:17,131,3
2024-06-13 22:47:17,130,23
2024-06-13 22:47:17,125,7
2024-06-13 22:47:17,126,23
2024-06-13 22:47:17,127,3
2024-06-13 22:47:17,128,3
2024-06-13 22:47:17,125,7
2024-06-13 22:47:17,126,22
2024-06-13 22:47:17,126,22
2024-06-13 22:47:17,125,22
2024-06-13 22:47:17,125,22
2024-06-13 22:47:17,124,22
2024-06-13 22:47:18,123,20
2024-06-13 22:47:18,123,6
2024-06-13 22:47:18,122,5
2024-06-13 22:47:18,122,6
2024-06-13 22:47:18,121,22
2024-06-13 22:47:18,120,22
2024-06-13 22:47:18,119,5
2024-06-13 22:47:18,119,6
2024-06-13 22:47:18,118,3
2024-06-13 22:47:18,117,5
2024-06-13 22:47:18,116,5
2024-06-13 22:47:18,116,6
2024-06-13 22:47:18,115,20
2024-06-13 22:47:18,115,6
2024-06-13 22:47:18,115,8
2024-06-13 22:47:18,115,9
2024-06-13 22:47:18,115,13
2024-06-13 22:47:18,115,11
2024-06-13 22:47:18,114,14
2024-06-13 22:47:18,113,14
2024-06-13 22:47:18,112,19
2024-06-13 22:47:18,111,14
2024-06-13 22:47:18,110,14
2024-06-13 22:47:19,109,16
2024-06-13 22:47:19,108,16
2024-06-13 22:47:19,107,16
2024-06-13 22:47:19,107,16
2024-06-13 22:47:19,106,16
2024-06-13 22:47:19,106,16
2024-06-13 22:47:19,105,16
2024-06-13 22:47:19,105,16
2024-06-13 22:47:19,104,16
2024-06-13 22:47:19,104,16
2024-06-13 22:47:19,103,16
2024-06-13 22:47:19,103,16
2024-06-13 22:47:19,102,16
2024-06-13 22:47:19,102,16
2024-06-13 22:47:19,102,16
2024-06-13 22:47:19,101,16
2024-06-13 22:47:19,101,16
2024-06-13 22:47:19,101,16
2024-06-13 22:47:19,101,16
2024-06-13 22:47:19,100,15
2024-06-13 22:47:19,100,16
2024-06-13 22:47:19,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,15
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,15
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,100,16
2024-06-13 22:47:20,101,16
2024-06-13 22:47:20,101,16
2024-06-13 22:47:20,101,16
2024-06-13 22:47:20,102,16
2024-06-13 22:47:20,102,16
2024-06-13 22:47:20,102,16
2024-06-13 22:47:20,103,16
2024-06-13 22:47:21,103,16
2024-06-13 22:47:21,103,15
2024-06-13 22:47:21,104,16
2024-06-13 22:47:21,104,16
2024-06-13 22:47:21,105,16
2024-06-13 22:47:21,105,15
2024-06-13 22:47:21,106,16
2024-06-13 22:47:21,106,16
2024-06-13 22:47:21,107,16
2024-06-13 22:47:21,107,16
2024-06-13 22:47:21,108,16
2024-06-13 22:47:21,108,16
2024-06-13 22:47:21,109,16
2024-06-13 22:47:21,110,16
2024-06-13 22:47:21,110,16
2024-06-13 22:47:21,111,16
2024-06-13 22:47:21,111,16
2024-06-13 22:47:21,112,16
2024-06-13 22:47:21,113,15
2024-06-13 22:47:21,113,16
2024-06-13 22:47:21,114,16
2024-06-13 22:47:21,115,16
2024-06-13 22:47:22,116,15
2024-06-13 22:47:22,116,16
2024-06-13 22:47:22,117,16
2024-06-13 22:47:22,118,16
2024-06-13 22:47:22,118,16
2024-06-13 22:47:22,119,16
2024-06-13 22:47:22,120,16
2024-06-13 22:47:22,120,16
2024-06-13 22:47:22,121,16
2024-06-13 22:47:22,122,16
2024-06-13 22:47:22,122,16
2024-06-13 22:47:22,123,16
2024-06-13 22:47:22,124,16
2024-06-13 22:47:22,125,15
2024-06-13 22:47:22,125,16
2024-06-13 22:47:22,126,16
2024-06-13 22:47:22,127,16
2024-06-13 22:47:22,127,15
2024-06-13 22:47:22,128,16
2024-06-13 22:47:22,128,16
2024-06-13 22:47:22,129,16
2024-06-13 22:47:22,130,16
2024-06-13 22:47:23,130,16
2024-06-13 22:47:23,131,16
2024-06-13 22:47:23,131,16
2024-06-13 22:47:23,132,16
2024-06-13 22:47:23,133,18
2024-06-13 22:47:23,133,17
2024-06-13 22:47:23,134,16
2024-06-13 22:47:23,134,14
2024-06-13 22:47:23,135,15
2024-06-13 22:47:23,135,15
2024-06-13 22:47:23,135,15
2024-06-13 22:47:23,136,14
2024-06-13 22:47:23,136,14
2024-06-13 22:47:23,137,14
2024-06-13 22:47:23,137,14
2024-06-13 22:47:23,125,12
2024-06-13 22:47:23,126,14
2024-06-13 22:47:23,125,9
2024-06-13 22:47:23,125,10
2024-06-13 22:47:23,126,5
2024-06-13 22:47:23,127,4
2024-06-13 22:47:23,128,4
2024-06-13 22:47:23,125,7
2024-06-13 22:47:24,126,3
2024-06-13 22:47:24,127,3
2024-06-13 22:47:24,128,3
2024-06-13 22:47:24,129,22
2024-06-13 22:47:24,130,23
2024-06-13 22:47:24,131,23
2024-06-13 22:47:24,132,23
2024-06-13 22:47:24,133,3
2024-06-13 22:47:24,134,3
2024-06-13 22:47:24,135,3
2024-06-13 22:47:24,136,3
2024-06-13 22:47:24,137,3
2024-06-13 22:47:24,138,3
2024-06-13 22:47:24,139,3
2024-06-13 22:47:24,139,3
2024-06-13 22:47:24,138,3
2024-06-13 22:47:24,138,3
2024-06-13 22:47:24,138,3
2024-06-13 22:47:24,138,3
2024-06-13 22:47:24,137,3
2024-06-13 22:47:24,137,3
2024-06-13 22:47:24,137,3
2024-06-13 22:47:24,136,3
2024-06-13 22:47:25,136,3
2024-06-13 22:47:25,136,3
2024-06-13 22:47:25,135,3
2024-06-13 22:47:25,135,3
2024-06-13 22:47:25,134,3
2024-06-13 22:47:25,134,3
2024-06-13 22:47:25,133,23
2024-06-13 22:47:25,133,23
2024-06-13 22:47:25,132,3
2024-06-13 22:47:25,132,3
2024-06-13 22:47:25,131,3
2024-06-13 22:47:25,131,3
2024-06-13 22:47:25,130,3
2024-06-13 22:47:25,130,3
2024-06-13 22:47:25,129,3
2024-06-13 22:47:25,128,3
2024-06-13 22:47:25,128,3
2024-06-13 22:47:25,127,3
2024-06-13 22:47:25,127,3
2024-06-13 22:47:25,126,3
2024-06-13 22:47:25,125,3
2024-06-13 22:47:25,125,3
2024-06-13 22:47:25,124,3
2024-06-13 22:47:26,123,23
2024-06-13 22:47:26,123,23
2024-06-13 22:47:26,122,22
2024-06-13 22:47:26,122,7
2024-06-13 22:47:26,121,18
2024-06-13 22:47:26,120,22
2024-06-13 22:47:26,119,3
2024-06-13 22:47:26,119,7
2024-06-13 22:47:26,118,23
2024-06-13 22:47:26,117,3
2024-06-13 22:47:26,116,4
2024-06-13 22:47:26,116,3
2024-06-13 22:47:26,116,6
2024-06-13 22:47:26,116,6
