Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:32:20,116,5
2024-06-13 22:32:20,116,7
2024-06-13 22:32:20,115,14
2024-06-13 22:32:20,115,6
2024-06-13 22:32:20,115,10
2024-06-13 22:32:20,115,8
2024-06-13 22:32:20,114,19
2024-06-13 22:32:20,113,15
2024-06-13 22:32:20,115,10
2024-06-13 22:32:20,115,12
2024-06-13 22:32:20,114,14
2024-06-13 22:32:20,113,14
2024-06-13 22:32:20,112,14
2024-06-13 22:32:20,111,14
2024-06-13 22:32:20,110,14
2024-06-13 22:32:20,109,15
2024-06-13 22:32:20,108,16
2024-06-13 22:32:20,107,16
2024-06-13 22:32:20,106,16
2024-06-13 22:32:20,105,16
2024-06-13 22:32:20,104,16
2024-06-13 22:32:21,104,16
2024-06-13 22:32:21,103,16
2024-06-13 22:32:21,103,16
2024-06-13 22:32:21,102,15
2024-06-13 22:32:21,102,16
2024-06-13 22:32:21,102,16
2024-06-13 22:32:21,101,16
2024-06-13 22:32:21,101,16
2024-06-13 22:32:21,101,15
2024-06-13 22:32:21,101,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:21,100,16
2024-06-13 22:32:22,100,16
2024-06-13 22:32:22,100,16
2024-06-13 22:32:22,100,16
2024-06-13 22:32:22,100,16
2024-06-13 22:32:22,100,16
2024-06-13 22:32:22,100,15
2024-06-13 22:32:22,100,17
2024-06-13 22:32:22,101,16
2024-06-13 22:32:22,101,16
2024-06-13 22:32:22,101,16
2024-06-13 22:32:22,102,16
2024-06-13 22:32:22,102,16
2024-06-13 22:32:22,102,16
2024-06-13 22:32:22,103,17
2024-06-13 22:32:22,103,17
2024-06-13 22:32:22,103,16
2024-06-13 22:32:22,104,16
2024-06-13 22:32:22,104,16
2024-06-13 22:32:22,105,16
2024-06-13 22:32:22,105,16
2024-06-13 22:32:22,106,16
2024-06-13 22:32:22,106,16
2024-06-13 22:32:22,107,16
2024-06-13 22:32:23,107,16
2024-06-13 22:32:23,108,16
2024-06-13 22:32:23,108,16
2024-06-13 22:32:23,109,16
2024-06-13 22:32:23,110,15
2024-06-13 22:32:23,110,16
2024-06-13 22:32:23,111,16
2024-06-13 22:32:23,111,16
2024-06-13 22:32:23,112,16
2024-06-13 22:32:23,113,16
2024-06-13 22:32:23,113,16
2024-06-13 22:32:23,114,16
2024-06-13 22:32:23,115,16
2024-06-13 22:32:23,115,16
2024-06-13 22:32:23,116,16
2024-06-13 22:32:23,117,16
2024-06-13 22:32:23,118,16
2024-06-13 22:32:23,118,16
2024-06-13 22:32:23,119,16
2024-06-13 22:32:23,120,16
2024-06-13 22:32:23,120,16
2024-06-13 22:32:23,121,15
2024-06-13 22:32:24,122,16
2024-06-13 22:32:24,122,16
2024-06-13 22:32:24,123,16
2024-06-13 22:32:24,124,16
2024-06-13 22:32:24,125,16
2024-06-13 22:32:24,125,16
2024-06-13 22:32:24,126,16
2024-06-13 22:32:24,127,16
2024-06-13 22:32:24,127,16
2024-06-13 22:32:24,128,16
2024-06-13 22:32:24,128,16
2024-06-13 22:32:24,129,16
2024-06-13 22:32:24,130,16
2024-06-13 22:32:24,130,16
2024-06-13 22:32:24,131,16
2024-06-13 22:32:24,131,16
2024-06-13 22:32:24,132,15
2024-06-13 22:32:24,133,16
2024-06-13 22:32:24,133,17
2024-06-13 22:32:24,134,16
2024-06-13 22:32:24,134,15
2024-06-13 22:32:24,135,16
